"id_user1";"id_user2"
"25955";"27935"
"18434";"21618"
"13025";"33274"
"4730";"34914"
"6731";"13791"
"20291";"2165"
"6087";"33478"
"26754";"34275"
"14153";"4347"
"2731";"5408"
"33996";"7211"
"16058";"30889"
"13346";"31443"
"29302";"34198"
"6481";"3956"
"24900";"13137"
"26773";"4575"
"11347";"5746"
"34482";"17173"
"29589";"27941"
"13681";"25529"
"25279";"27483"
"27938";"20302"
"8171";"27390"
"7348";"27281"
"24188";"14570"
"33344";"34231"
"3707";"21382"
"25565";"22664"
"23661";"7278"
"28621";"16011"
"22469";"2256"
"23726";"14215"
"2987";"10226"
"34993";"10202"
"30705";"11743"
"26687";"29420"
"9328";"10330"
"9900";"8877"
"21923";"25637"
"310";"33251"
"33698";"12169"
"12038";"29080"
"2786";"19173"
"445";"30128"
"5144";"31666"
"18083";"34737"
"1049";"25740"
"34907";"3063"
"14238";"31637"
"5694";"19013"
"29700";"32612"
"11204";"32548"
"11719";"18045"
"33499";"17130"
"27582";"15429"
"8282";"31840"
"19682";"8273"
"30246";"6997"
"686";"29425"
"31808";"181"
"26393";"29628"
"5258";"756"
"26796";"26381"
"17085";"578"
"23442";"17694"
"23576";"14872"
"10709";"16784"
"6136";"1658"
"26224";"13790"
"31977";"9447"
"18490";"20162"
"8219";"22593"
"4331";"34013"
"15396";"25667"
"21060";"20371"
"23408";"12863"
"34399";"14228"
"33347";"30498"
"14230";"15575"
"28572";"33982"
"28177";"11120"
"16369";"24428"
"5703";"3868"
"27137";"7391"
"11964";"17299"
"15568";"1199"
"14332";"31800"
"11625";"24387"
"1099";"4594"
"32636";"28738"
"4967";"20424"
"24471";"9658"
"20948";"31299"
"6629";"15273"
"18210";"14575"
"5281";"9135"
"34424";"19304"
"26616";"10478"
"26481";"5751"
"16033";"8343"
"10732";"19663"
"28486";"27207"
"1744";"606"
"15594";"15789"
"17355";"13349"
"2685";"10481"
"396";"16140"
"28768";"7257"
"1277";"2469"
"1409";"6347"
"500";"6366"
"33599";"32697"
"3454";"14211"
"2444";"10443"
"12470";"32073"
"15040";"18787"
"25237";"6070"
"9584";"27323"
"22102";"33401"
"19099";"26481"
"808";"12360"
"31318";"23177"
"851";"13717"
"16124";"15355"
"8600";"1269"
"5140";"24194"
"8574";"15487"
"4478";"23574"
"23021";"13454"
"253";"19699"
"6693";"29569"
"27818";"31279"
"21014";"9492"
"30831";"14160"
"10213";"25793"
"30494";"28885"
"33136";"11220"
"6768";"5348"
"13153";"30300"
"8409";"1669"
"9998";"3165"
"30594";"23572"
"8643";"21463"
"17470";"11319"
"9152";"1160"
"24775";"3702"
"26173";"30279"
"21944";"12643"
"10898";"1777"
"18788";"21502"
"23066";"10518"
"23526";"21671"
"8280";"25986"
"13210";"23999"
"22869";"12588"
"13257";"34208"
"11593";"2002"
"15858";"24274"
"12441";"30593"
"22066";"21908"
"9878";"26721"
"11398";"32820"
"8203";"17862"
"21987";"28318"
"19228";"31686"
"20485";"20858"
"32929";"5765"
"2071";"8885"
"18221";"7745"
"10500";"9009"
"31357";"32732"
"18330";"20409"
"33923";"25249"
"4213";"9879"
"6227";"11705"
"5302";"30639"
"34779";"19622"
"12996";"33496"
"11145";"15342"
"32533";"20826"
"30690";"20108"
"27393";"9845"
"15843";"10333"
"12930";"13721"
"29753";"6405"
"355";"29852"
"28470";"6906"
"30625";"11599"
"20524";"31395"
"7282";"13759"
"3051";"32942"
"13408";"6096"
"30445";"6037"
"1457";"31634"
"32621";"13959"
"14391";"15140"
"31044";"27409"
"21657";"18346"
"29901";"20046"
"10163";"10731"
"17920";"16210"
"24975";"32408"
"26923";"3561"
"507";"16022"
"19114";"18890"
"7601";"8798"
"34033";"23439"
"28614";"30934"
"9308";"23658"
"32468";"1968"
"3166";"11173"
"6224";"6832"
"4767";"23089"
"15267";"12902"
"34562";"13810"
"10899";"28367"
"31325";"28830"
"5098";"3426"
"33059";"27825"
"26724";"14131"
"7396";"12008"
"5931";"5148"
"6469";"5856"
"33526";"18342"
"5288";"21665"
"30862";"17251"
"833";"24064"
"28282";"10984"
"25114";"13910"
"14260";"31661"
"1135";"1733"
"10614";"13022"
"6209";"30344"
"27489";"34283"
"23943";"13057"
"18465";"847"
"30794";"1688"
"4906";"30497"
"23957";"32503"
"25661";"23664"
"1126";"1915"
"27116";"15120"
"17629";"17048"
"29334";"15689"
"7579";"19762"
"32760";"11487"
"12780";"20898"
"25570";"8228"
"21737";"11716"
"20253";"32187"
"25751";"25274"
"14717";"15725"
"16218";"3021"
"31196";"30051"
"29293";"21451"
"21366";"27990"
"3570";"21372"
"22096";"34206"
"10271";"1176"
"2381";"22608"
"20894";"9327"
"23245";"21063"
"7824";"5912"
"3001";"2940"
"613";"10999"
"5668";"16058"
"11377";"26754"
"18765";"5915"
"10937";"17684"
"32015";"9661"
"12424";"22756"
"25310";"33950"
"20228";"27237"
"11149";"26973"
"29072";"22576"
"7602";"3494"
"33436";"11727"
"33797";"29142"
"4767";"25219"
"17139";"26847"
"7137";"5441"
"20388";"21071"
"29507";"3424"
"25190";"13811"
"2049";"28425"
"9934";"10205"
"27226";"13371"
"25748";"27561"
"27180";"12932"
"16065";"27563"
"31870";"15722"
"2484";"18727"
"24923";"31635"
"22038";"18851"
"9982";"32107"
"22810";"23823"
"21360";"9637"
"7364";"25799"
"28836";"3657"
"1517";"6804"
"2840";"11336"
"31116";"20974"
"23546";"4657"
"3784";"13738"
"1270";"21119"
"16248";"30656"
"6633";"30631"
"7766";"16696"
"24054";"8926"
"16957";"5149"
"26927";"1115"
"797";"1979"
"15150";"32900"
"5386";"25922"
"26726";"4962"
"29350";"19406"
"9591";"32773"
"19211";"15199"
"13355";"30890"
"6824";"5345"
"4867";"5538"
"7031";"21046"
"11366";"25519"
"31804";"19903"
"16430";"7574"
"26444";"33630"
"21610";"17126"
"3423";"20211"
"7384";"30474"
"9629";"18816"
"30888";"31357"
"32225";"27996"
"31207";"16414"
"11360";"5635"
"11310";"4590"
"28886";"15797"
"32953";"12874"
"7735";"572"
"28839";"22811"
"11931";"8888"
"32063";"25826"
"6404";"1082"
"8088";"13142"
"24529";"1401"
"31841";"10802"
"4207";"29937"
"18389";"25327"
"30911";"1639"
"22576";"2636"
"26686";"8208"
"24904";"1737"
"14052";"4253"
"28837";"16215"
"20089";"2556"
"19210";"18383"
"11268";"1266"
"28317";"6510"
"22310";"15052"
"32506";"22705"
"12070";"21366"
"32764";"17457"
"12813";"22090"
"29964";"26141"
"16042";"21328"
"6462";"18024"
"23414";"27642"
"24377";"3176"
"8332";"11646"
"17442";"31552"
"28063";"31928"
"12396";"32626"
"11452";"13271"
"6477";"4833"
"11276";"31049"
"3406";"30322"
"4722";"17284"
"28880";"7149"
"11453";"26739"
"11190";"19504"
"4381";"9476"
"3024";"30524"
"18629";"15809"
"16906";"17508"
"11028";"8043"
"30431";"23725"
"25183";"32811"
"29168";"13907"
"15828";"33679"
"28691";"22758"
"2989";"21501"
"23023";"28247"
"7689";"24653"
"1473";"7966"
"17391";"34670"
"10230";"25796"
"20934";"13952"
"185";"11257"
"7883";"28106"
"26409";"5666"
"30388";"26539"
"31518";"20804"
"19155";"12138"
"30879";"9983"
"17896";"2302"
"34660";"20924"
"28543";"22632"
"8191";"15931"
"28192";"18253"
"9462";"7133"
"33944";"23033"
"20081";"10109"
"8469";"4464"
"3243";"17016"
"6671";"16368"
"25207";"34126"
"5093";"20587"
"13062";"3907"
"2857";"19779"
"21996";"22150"
"23901";"17212"
"16944";"3951"
"30894";"19915"
"5698";"30504"
"16578";"25279"
"25276";"25639"
"29499";"13131"
"16402";"30203"
"7287";"31197"
"14560";"27775"
"28546";"4506"
"28281";"9381"
"22058";"2986"
"1913";"19240"
"34782";"14172"
"11882";"20735"
"4015";"16372"
"7730";"27048"
"24240";"33430"
"30490";"12564"
"32425";"989"
"13708";"7759"
"16852";"18500"
"17303";"17979"
"30040";"6051"
"28051";"25347"
"11586";"24377"
"14545";"26660"
"24681";"34650"
"14973";"26161"
"23104";"10204"
"27678";"11985"
"30284";"21574"
"18832";"34922"
"24549";"20460"
"15291";"31297"
"8056";"25291"
"15242";"32014"
"6651";"29858"
"5200";"27126"
"5675";"27287"
"19191";"3001"
"880";"17751"
"4810";"28289"
"4717";"12964"
"8491";"11868"
"8812";"27520"
"32059";"34057"
"15089";"18775"
"1683";"27302"
"17518";"10578"
"24444";"22681"
"29539";"26522"
"21332";"11402"
"15570";"14025"
"456";"34616"
"18474";"28478"
"12558";"33695"
"21555";"8216"
"25733";"29656"
"6050";"29138"
"1980";"16566"
"6253";"17675"
"15939";"15698"
"31079";"26507"
"18897";"9612"
"28740";"33572"
"15685";"28559"
"11934";"4379"
"24576";"849"
"22761";"23522"
"9357";"8156"
"19795";"25858"
"18676";"3013"
"27925";"25302"
"21665";"22132"
"20643";"4119"
"32139";"473"
"16821";"15126"
"6059";"28085"
"3799";"5200"
"20057";"48"
"21649";"33077"
"10457";"25236"
"6431";"13558"
"19834";"24488"
"9463";"29571"
"19616";"6909"
"26661";"30674"
"33455";"8882"
"24667";"31295"
"28765";"12276"
"31409";"21986"
"29226";"20017"
"18592";"22291"
"27335";"29442"
"19844";"20716"
"30226";"21671"
"22295";"24857"
"15280";"19384"
"13709";"36"
"33790";"20783"
"13107";"14341"
"4994";"28894"
"12174";"1853"
"6519";"1820"
"14687";"15517"
"2354";"34304"
"1853";"5986"
"11236";"15041"
"11781";"547"
"31179";"1876"
"20692";"32889"
"6146";"20732"
"27111";"13099"
"17902";"24535"
"20909";"18070"
"12858";"28939"
"32295";"8952"
"25305";"4901"
"9339";"6832"
"20080";"17246"
"15335";"22138"
"2886";"11478"
"33084";"25318"
"28989";"10186"
"9340";"3196"
"18430";"15152"
"23637";"30159"
"30037";"25811"
"7702";"7756"
"19903";"5852"
"30253";"1929"
"7770";"20295"
"26241";"24343"
"20413";"8521"
"528";"27072"
"18998";"29848"
"7433";"33250"
"6351";"14684"
"1159";"25626"
"593";"21062"
"18034";"6407"
"8955";"2887"
"8123";"24072"
"32193";"14145"
"28335";"3833"
"6385";"4009"
"18856";"15736"
"14443";"30493"
"34400";"5145"
"28573";"30964"
"7889";"5206"
"16338";"1820"
"31436";"9159"
"21307";"7554"
"7794";"852"
"15073";"22100"
"10412";"19568"
"8851";"34906"
"33505";"10480"
"29248";"18802"
"743";"4122"
"1137";"9916"
"29391";"28891"
"15068";"21838"
"10447";"24754"
"12191";"33444"
"29356";"6765"
"19589";"10003"
"24603";"14446"
"29915";"29674"
"766";"26948"
"13000";"32358"
"16727";"23309"
"17283";"929"
"21961";"18943"
"8028";"27021"
"21473";"28524"
"34600";"14495"
"6056";"14689"
"24720";"26102"
"13296";"5055"
"29975";"19564"
"18930";"15612"
"3441";"2547"
"25307";"16586"
"787";"13501"
"21284";"14066"
"26482";"26512"
"27927";"28810"
"17927";"23333"
"29353";"28490"
"15336";"26938"
"18595";"6037"
"8146";"24522"
"12419";"15721"
"909";"26864"
"32146";"29757"
"21886";"29245"
"32535";"25183"
"14533";"17041"
"33584";"31361"
"33815";"18021"
"23851";"29577"
"16690";"4093"
"17366";"15510"
"32975";"24535"
"1424";"10220"
"22750";"17758"
"14347";"15349"
"29200";"17346"
"10848";"31537"
"16163";"17288"
"12116";"20080"
"30273";"21142"
"26422";"28636"
"21244";"699"
"27423";"22348"
"19318";"9332"
"30028";"20252"
"29307";"32951"
"13922";"14052"
"9180";"14401"
"936";"24355"
"807";"5560"
"9814";"11069"
"22347";"23664"
"18397";"24798"
"9937";"19851"
"7560";"17908"
"13986";"15785"
"1006";"8360"
"12097";"33631"
"19958";"873"
"8933";"12460"
"21984";"15745"
"6833";"29307"
"24519";"20776"
"31628";"7365"
"22593";"13264"
"9537";"9311"
"28088";"21087"
"10917";"18017"
"28925";"31967"
"15213";"20365"
"29145";"3450"
"5512";"5714"
"30890";"26563"
"13763";"16729"
"12157";"24166"
"21156";"20452"
"19788";"26818"
"17964";"28709"
"25639";"33742"
"15240";"15311"
"2334";"23432"
"33573";"28038"
"25989";"20042"
"7375";"11996"
"4716";"25601"
"16676";"2337"
"13897";"13212"
"32728";"8463"
"20676";"33679"
"15238";"4555"
"5151";"26118"
"9039";"13326"
"31185";"28178"
"9384";"20218"
"4056";"4677"
"32465";"31234"
"26457";"9303"
"7479";"10602"
"29148";"26895"
"1306";"34824"
"5498";"34565"
"25922";"4308"
"28202";"4988"
"28704";"14898"
"29162";"22688"
"31405";"4215"
"12795";"6633"
"24600";"18635"
"21660";"29083"
"27458";"18965"
"22645";"18153"
"18082";"33087"
"7495";"32144"
"14318";"9757"
"875";"17186"
"14071";"3505"
"14150";"16910"
"15944";"31966"
"3386";"22958"
"23942";"24647"
"26570";"21883"
"21094";"24563"
"17729";"19951"
"4322";"33020"
"24088";"19120"
"27330";"28088"
"19865";"7975"
"18046";"1247"
"27722";"21254"
"15142";"27989"
"2509";"5786"
"26799";"28291"
"14548";"30110"
"3377";"6674"
"32100";"34236"
"29672";"15165"
"10301";"1129"
"34384";"3447"
"26397";"33597"
"1219";"33657"
"31150";"23308"
"32685";"22602"
"15084";"31994"
"11323";"24462"
"3674";"1187"
"8352";"23454"
"11743";"33822"
"5101";"21815"
"15729";"1624"
"34406";"23009"
"19268";"12311"
"15637";"21559"
"21770";"26654"
"15481";"26124"
"18370";"27160"
"1063";"4213"
"28732";"26722"
"1270";"26207"
"4524";"9054"
"9804";"9708"
"6967";"32654"
"11236";"15954"
"31349";"10188"
"17075";"26160"
"5786";"15531"
"2634";"12146"
"23555";"9801"
"28195";"32471"
"21124";"15161"
"9";"2109"
"16875";"24911"
"25859";"28486"
"22196";"3355"
"26867";"8801"
"3376";"5464"
"22755";"16407"
"22281";"28786"
"25244";"15879"
"2554";"8835"
"5704";"12454"
"20817";"4696"
"34586";"32069"
"1689";"25348"
"2867";"30911"
"2026";"11803"
"23773";"30571"
"16042";"25929"
"3352";"23098"
"17630";"7252"
"528";"30358"
"2721";"19705"
"7284";"26700"
"27190";"7993"
"9853";"13570"
"29963";"33991"
"5960";"6819"
"9204";"21460"
"33631";"5059"
"17296";"26842"
"23549";"28856"
"17949";"13382"
"7560";"12241"
"6316";"31400"
"16997";"13256"
"19208";"4984"
"17179";"2078"
"13014";"10834"
"5437";"25282"
"30";"1389"
"9256";"8671"
"32089";"12306"
"32121";"14965"
"29422";"10324"
"18668";"20640"
"8497";"23396"
"14811";"17345"
"9818";"6657"
"21021";"6390"
"20440";"11240"
"9736";"4056"
"10449";"33943"
"7401";"17217"
"4717";"29591"
"21017";"18043"
"19803";"10721"
"1825";"33916"
"31508";"554"
"5626";"26816"
"33032";"34324"
"28789";"23906"
"33643";"17387"
"2051";"29974"
"22078";"3569"
"1084";"24555"
"30039";"8887"
"7096";"24892"
"16474";"22009"
"2127";"2276"
"2965";"22797"
"32117";"33705"
"21624";"11593"
"26861";"33807"
"18003";"4440"
"17747";"27084"
"29033";"18602"
"13256";"25957"
"32646";"12593"
"28550";"32363"
"27661";"27108"
"5701";"25370"
"26335";"18302"
"16428";"11769"
"17587";"29807"
"23178";"10485"
"19513";"1190"
"9176";"34613"
"1451";"22614"
"31634";"6520"
"30928";"206"
"688";"10110"
"18193";"34053"
"23868";"9633"
"25843";"33349"
"33678";"3851"
"13885";"1202"
"18645";"24608"
"15736";"11973"
"16835";"13559"
"20992";"25255"
"2102";"27713"
"14297";"679"
"17367";"16870"
"13407";"34757"
"18837";"12954"
"7072";"4562"
"29265";"6301"
"16801";"18564"
"26882";"9590"
"28705";"28391"
"3634";"29635"
"16697";"29930"
"16012";"31812"
"13637";"21069"
"10252";"27005"
"24875";"93"
"34150";"32736"
"16056";"31830"
"25634";"16751"
"19923";"22896"
"58";"9554"
"12321";"34824"
"30403";"18604"
"22752";"6344"
"25367";"8194"
"28420";"22897"
"21593";"8056"
"31463";"5240"
"21259";"7126"
"6110";"20011"
"6855";"7683"
"6420";"17069"
"1392";"15406"
"33451";"29866"
"34245";"27440"
"7495";"11808"
"20251";"12344"
"30985";"7392"
"29071";"25387"
"24392";"7692"
"27991";"11680"
"19083";"19957"
"5865";"26575"
"14372";"18681"
"23508";"14515"
"12737";"24190"
"6918";"14264"
"10520";"12504"
"10937";"6582"
"20712";"7974"
"7264";"14933"
"5660";"18419"
"1705";"9253"
"13233";"10414"
"17580";"10757"
"15154";"9676"
"18101";"18271"
"22911";"34087"
"1622";"10349"
"24130";"4355"
"4465";"221"
"22221";"31080"
"32418";"17329"
"32248";"11700"
"17064";"34842"
"20992";"12743"
"33579";"32268"
"5002";"12294"
"3012";"15856"
"10252";"29761"
"34280";"19630"
"21790";"34821"
"22860";"5412"
"32943";"2000"
"8937";"15053"
"1255";"1797"
"1941";"10078"
"3462";"4962"
"33492";"14353"
"8523";"6471"
"24220";"29011"
"46";"15626"
"13642";"11520"
"31074";"19540"
"12120";"1808"
"31220";"32932"
"32830";"31061"
"17144";"14308"
"5007";"26643"
"26110";"27495"
"8684";"24907"
"9083";"5709"
"2501";"5134"
"31275";"6996"
"34597";"18632"
"29136";"21712"
"6012";"20201"
"34358";"2290"
"19359";"22559"
"25974";"3881"
"1648";"8676"
"27780";"34555"
"14802";"12329"
"31546";"32583"
"24385";"13324"
"33121";"7088"
"4270";"13658"
"26260";"23151"
"26305";"10608"
"34981";"12564"
"30033";"18259"
"27037";"20156"
"21606";"19197"
"6622";"23164"
"8602";"28075"
"782";"33789"
"34250";"31406"
"32013";"27557"
"30846";"11915"
"30500";"33880"
"31362";"1904"
"25278";"4153"
"2306";"12151"
"10984";"4570"
"21951";"3143"
"4506";"12255"
"11053";"30703"
"25993";"18031"
"32527";"33244"
"34407";"17357"
"34423";"25785"
"14027";"4120"
"14585";"5253"
"20718";"12846"
"17377";"7168"
"5510";"30964"
"258";"20775"
"17536";"21003"
"32439";"21039"
"1878";"15192"
"9659";"6694"
"22251";"4498"
"32550";"30402"
"23398";"32447"
"19979";"1106"
"3476";"26040"
"11048";"7445"
"28861";"8316"
"21950";"22989"
"22094";"4626"
"12950";"15458"
"27182";"6892"
"5171";"17637"
"28479";"13537"
"15402";"11356"
"32679";"11338"
"15168";"27167"
"23156";"34823"
"33863";"2324"
"34066";"3305"
"32922";"16395"
"707";"21269"
"33927";"8709"
"24139";"12559"
"5009";"6733"
"14422";"29772"
"1239";"1679"
"23329";"24572"
"10655";"1455"
"8871";"10808"
"2039";"10620"
"1062";"7468"
"27577";"9007"
"23625";"11037"
"23658";"9250"
"19306";"1648"
"446";"33398"
"6549";"28567"
"9132";"33908"
"32322";"8015"
"2465";"30121"
"3840";"17810"
"26892";"11918"
"31042";"13131"
"16967";"33482"
"21393";"13064"
"6694";"33792"
"11517";"21789"
"25150";"17068"
"5546";"25870"
"10614";"8048"
"15827";"24414"
"33307";"17883"
"9213";"15677"
"31877";"7156"
"10242";"3565"
"23409";"26864"
"10627";"27058"
"28591";"31379"
"20231";"1313"
"3488";"33215"
"16944";"29649"
"9417";"16831"
"25323";"607"
"4383";"33243"
"31497";"732"
"26901";"11747"
"21938";"7630"
"20174";"27304"
"19559";"25305"
"20417";"15691"
"22564";"15357"
"15782";"31475"
"15231";"27658"
"14506";"14778"
"25300";"19333"
"32423";"22721"
"4917";"29252"
"17196";"77"
"22160";"30522"
"16137";"20814"
"11032";"20845"
"10155";"16177"
"4029";"11320"
"12894";"19669"
"19377";"22199"
"32022";"24031"
"33896";"23235"
"14830";"1318"
"8410";"22238"
"18403";"25004"
"11323";"13006"
"2604";"4652"
"21660";"22893"
"33613";"13165"
"25488";"11078"
"234";"14936"
"9256";"28609"
"298";"8951"
"25343";"23421"
"3213";"18996"
"27988";"3167"
"1543";"8110"
"4184";"26939"
"34199";"26714"
"171";"8515"
"20981";"11905"
"33284";"7635"
"10196";"22875"
"7829";"30694"
"28242";"99"
"20833";"765"
"9050";"31359"
"16491";"22995"
"7910";"30681"
"20840";"17650"
"30884";"1219"
"9962";"13394"
"31806";"16061"
"19359";"18616"
"23440";"3640"
"18875";"34907"
"13992";"1716"
"10439";"16242"
"24907";"23663"
"10613";"6477"
"1083";"21429"
"7867";"34718"
"23935";"18019"
"11002";"5674"
"10989";"8177"
"19201";"27508"
"9365";"11358"
"34777";"23077"
"9807";"1277"
"8284";"33893"
"32196";"2770"
"31376";"12472"
"29061";"2833"
"21305";"25100"
"31260";"8942"
"16989";"9251"
"13143";"6801"
"849";"29628"
"4745";"29371"
"26034";"7553"
"9366";"12570"
"10522";"32577"
"7559";"2183"
"331";"34932"
"2063";"7170"
"34653";"7026"
"10376";"33396"
"20519";"22451"
"27696";"27504"
"3003";"15718"
"4749";"1183"
"31570";"19408"
"9582";"27357"
"20936";"9838"
"4351";"7430"
"6530";"23383"
"6346";"21181"
"29404";"10096"
"15160";"5736"
"6541";"18899"
"9982";"33675"
"19142";"3235"
"14565";"23627"
"28684";"9019"
"11924";"31533"
"28671";"21065"
"1000";"10741"
"1536";"13340"
"14996";"14107"
"27062";"6564"
"5705";"25096"
"32934";"27183"
"910";"1298"
"19571";"3988"
"27191";"1117"
"27005";"26560"
"13525";"14519"
"25284";"3715"
"31525";"3945"
"24582";"7309"
"22788";"7116"
"3053";"1438"
"24391";"20033"
"3279";"26836"
"12310";"12587"
"25356";"1247"
"33494";"5130"
"15088";"8738"
"15599";"17532"
"21300";"4567"
"10501";"10822"
"12537";"7143"
"31622";"11454"
"25153";"26860"
"29284";"15584"
"33608";"18224"
"34590";"13683"
"27003";"14084"
"31507";"2131"
"14762";"28944"
"28922";"33157"
"448";"9412"
"21965";"34894"
"23871";"14168"
"18880";"13982"
"8582";"27206"
"29463";"1030"
"13997";"11932"
"3415";"32316"
"19847";"9793"
"19833";"5920"
"186";"19803"
"29306";"3436"
"29571";"30287"
"4980";"8864"
"31623";"12912"
"11687";"13065"
"22394";"18172"
"17486";"30873"
"29927";"5395"
"24696";"5934"
"4277";"26016"
"33454";"2021"
"12947";"4883"
"23827";"12165"
"15230";"21037"
"31347";"2630"
"7293";"6022"
"25763";"31831"
"31177";"539"
"5060";"6367"
"12313";"7935"
"28786";"26064"
"25413";"1632"
"6001";"12872"
"4955";"22944"
"6302";"15230"
"8239";"33045"
"24515";"5706"
"4760";"34153"
"5548";"7594"
"21941";"24328"
"14966";"20047"
"14924";"9050"
"34820";"5598"
"34124";"9125"
"7203";"505"
"1814";"28997"
"32072";"28648"
"1371";"31801"
"26350";"5430"
"27167";"15709"
"12518";"20666"
"23228";"34744"
"21397";"1024"
"5144";"753"
"14184";"1687"
"9762";"1060"
"33187";"12353"
"31188";"16832"
"18349";"11751"
"17968";"12181"
"23760";"14219"
"14912";"12632"
"33082";"15898"
"7779";"29111"
"21910";"24644"
"17751";"19545"
"31199";"31639"
"3249";"2290"
"30876";"21171"
"6754";"32610"
"15006";"19426"
"20340";"31406"
"7774";"8262"
"6901";"12773"
"24138";"21725"
"1882";"575"
"7791";"31766"
"23749";"1557"
"34589";"7214"
"21684";"16675"
"12429";"29366"
"31982";"103"
"1084";"32242"
"6309";"18375"
"31015";"9371"
"5206";"4836"
"22598";"20057"
"23551";"28212"
"15394";"1379"
"34724";"15318"
"16572";"8062"
"31117";"28290"
"15504";"33023"
"3669";"28858"
"18237";"9553"
"29528";"27899"
"10692";"30597"
"18752";"32251"
"3063";"27547"
"32004";"22440"
"8504";"31882"
"11900";"1438"
"28526";"9658"
"13520";"31064"
"20957";"18331"
"16";"26699"
"8987";"8137"
"33723";"21412"
"22893";"27889"
"24302";"6608"
"25670";"28342"
"9908";"18823"
"430";"19931"
"18605";"17454"
"22041";"27962"
"22620";"2481"
"3866";"24423"
"5067";"12814"
"34737";"7153"
"25804";"18550"
"18705";"12069"
"12608";"32124"
"9004";"395"
"5771";"19597"
"24397";"20434"
"33790";"20052"
"9368";"21427"
"13654";"6949"
"25121";"9904"
"27478";"30561"
"9192";"33087"
"27650";"5271"
"6987";"30913"
"26926";"14941"
"6721";"15242"
"19282";"17490"
"3828";"10840"
"305";"18728"
"2440";"21391"
"19804";"117"
"12685";"33938"
"64";"24545"
"30704";"34319"
"18630";"20204"
"7427";"10114"
"15637";"15138"
"31442";"7036"
"15092";"24202"
"10647";"18755"
"34258";"21251"
"25618";"7531"
"991";"14634"
"18957";"5853"
"14075";"14342"
"2868";"14991"
"29879";"18789"
"24460";"8952"
"34519";"29823"
"23464";"24870"
"2150";"11563"
"12772";"31881"
"23295";"19366"
"11433";"10076"
"619";"2257"
"10070";"5661"
"27829";"19957"
"11001";"1179"
"12013";"20251"
"21468";"9006"
"3328";"4124"
"32822";"5455"
"7613";"7289"
"20477";"6915"
"8212";"2206"
"3955";"34300"
"2447";"10615"
"20989";"8291"
"33108";"7242"
"33560";"28927"
"10037";"11608"
"30988";"33750"
"8505";"8523"
"32521";"10223"
"16959";"21424"
"569";"23867"
"18024";"3591"
"33470";"17410"
"3248";"8696"
"27229";"12265"
"6185";"28508"
"20663";"17853"
"18232";"12312"
"22796";"34731"
"25089";"24816"
"24699";"11992"
"12550";"1475"
"9361";"32825"
"26488";"12242"
"27230";"12969"
"2111";"27319"
"19815";"3166"
"23303";"18296"
"4762";"18013"
"114";"17370"
"24046";"4259"
"9734";"16320"
"1351";"20594"
"6217";"2293"
"26531";"4665"
"13695";"26705"
"5918";"5075"
"4735";"31560"
"15679";"29465"
"11048";"2754"
"9774";"25338"
"2892";"136"
"32617";"19854"
"27153";"1977"
"14415";"12275"
"2832";"28339"
"16590";"7854"
"31866";"4183"
"6206";"3280"
"14276";"2900"
"21620";"20035"
"17562";"33283"
"30433";"25260"
"26879";"32572"
"10316";"25218"
"8591";"29157"
"32481";"17883"
"34262";"5323"
"34535";"27904"
"19450";"14286"
"17152";"17204"
"17785";"33462"
"34952";"19090"
"26874";"32293"
"8173";"6305"
"4908";"9487"
"2992";"31937"
"30311";"22398"
"27006";"12000"
"11998";"27699"
"16090";"24275"
"13020";"6378"
"28588";"1660"
"34854";"7639"
"20705";"18059"
"30831";"6058"
"20540";"2524"
"7837";"27706"
"17893";"32966"
"17136";"6781"
"25179";"28489"
"17943";"11237"
"27755";"32975"
"15470";"19048"
"9189";"6142"
"16655";"4147"
"21265";"27211"
"6476";"33695"
"742";"30186"
"14337";"15595"
"33861";"32811"
"9509";"4060"
"261";"32655"
"26036";"13962"
"11142";"23207"
"27951";"3074"
"13619";"10927"
"16522";"7436"
"24707";"8767"
"818";"18954"
"33217";"20342"
"2513";"24664"
"34514";"34174"
"23963";"25692"
"15002";"30364"
"6799";"20616"
"12710";"2469"
"18472";"18822"
"30739";"3957"
"3982";"15181"
"25272";"19296"
"10373";"24075"
"30213";"967"
"17094";"18690"
"25205";"26160"
"882";"17444"
"34453";"18083"
"28742";"28940"
"19983";"4753"
"24516";"6553"
"31414";"21347"
"14021";"10026"
"29924";"30234"
"15590";"10025"
"31985";"5684"
"31931";"3080"
"19355";"26991"
"9591";"27561"
"23159";"2062"
"8410";"13004"
"4461";"948"
"32599";"332"
"5227";"6884"
"13960";"17761"
"7299";"21353"
"6160";"21780"
"9460";"33186"
"5251";"5526"
"28281";"6461"
"20992";"17127"
"23169";"2891"
"3896";"21603"
"10941";"18210"
"14925";"15040"
"9346";"17582"
"14250";"34749"
"23237";"29943"
"15887";"6199"
"25604";"25547"
"22987";"12912"
"19075";"33313"
"17545";"10535"
"27475";"23828"
"3558";"28098"
"31430";"15798"
"13638";"1696"
"19392";"3067"
"32231";"1289"
"8300";"22148"
"19846";"19588"
"5841";"19941"
"32615";"2869"
"9649";"14074"
"15839";"27042"
"406";"29275"
"25206";"30289"
"25370";"15433"
"2339";"11741"
"15926";"19999"
"12370";"32769"
"22985";"16973"
"26879";"27551"
"3290";"16945"
"2450";"32127"
"14841";"19274"
"23574";"4030"
"11617";"28920"
