"id_user";"id_work"
"20542";"6488"
"20543";"6233"
"20544";"143"
"20545";"9742"
"20546";"5897"
"20547";"2351"
"20548";"2638"
"20549";"5790"
"20550";"3442"
"20551";"2217"
"20552";"4078"
"20553";"9391"
"20554";"3368"
"20555";"7303"
"20556";"7455"
"20557";"6453"
"20558";"4459"
"20559";"8649"
"20560";"1092"
"20561";"4699"
"20562";"5124"
"20563";"2098"
"20564";"1206"
"20565";"7567"
"20566";"9230"
"20567";"482"
"20568";"6466"
"20569";"9943"
"20570";"2621"
"20571";"8320"
"20572";"9109"
"20573";"9559"
"20574";"5271"
"20575";"2153"
"20576";"7582"
"20577";"3733"
"20578";"3428"
"20579";"6623"
"20580";"1307"
"20581";"746"
"20582";"6161"
"20583";"8608"
"20584";"5725"
"20585";"6575"
"20586";"5700"
"20587";"585"
"20588";"5229"
"20589";"228"
"20590";"3052"
"20591";"8100"
"20592";"8461"
"20593";"5022"
"20594";"889"
"20595";"7943"
"20596";"6391"
"20597";"1123"
"20598";"8170"
"20599";"1425"
"20600";"1100"
"20601";"1457"
"20602";"1345"
"20603";"1429"
"20604";"5656"
"20605";"5002"
"20606";"4557"
"20607";"1769"
"20608";"989"
"20609";"6639"
"20610";"5402"
"20611";"5664"
"20612";"5913"
"20613";"7431"
"20614";"677"
"20615";"5181"
"20616";"2911"
"20617";"6248"
"20618";"3315"
"20619";"5092"
"20620";"9561"
"20621";"5665"
"20622";"2272"
"20623";"9023"
"20624";"4212"
"20625";"9803"
"20626";"3610"
"20627";"4993"
"20628";"4284"
"20629";"455"
"20630";"283"
"20631";"3952"
"20632";"8995"
"20633";"8482"
"20634";"9238"
"20635";"7339"
"20636";"2124"
"20637";"2840"
"20638";"4871"
"20639";"3703"
"20640";"5834"
"20641";"2257"
"20642";"2833"
"20643";"4818"
"20644";"889"
"20645";"8091"
"20646";"3356"
"20647";"1854"
"20648";"9728"
"20649";"16"
"20650";"5682"
"20651";"3235"
"20652";"2182"
"20653";"7145"
"20654";"2898"
"20655";"4301"
"20656";"140"
"20657";"8303"
"20658";"1134"
"20659";"9665"
"20660";"9162"
"20661";"6624"
"20662";"2605"
"20663";"398"
"20664";"4172"
"20665";"5872"
"20666";"5929"
"20667";"9336"
"20668";"3362"
"20669";"4979"
"20670";"12"
"20671";"333"
"20672";"6506"
"20673";"6008"
"20674";"1086"
"20675";"4845"
"20676";"9213"
"20677";"32"
"20678";"4857"
"20679";"8011"
"20680";"4367"
"20681";"9449"
"20682";"4932"
"20683";"5276"
"20684";"1445"
"20685";"1686"
"20686";"7815"
"20687";"6988"
"20688";"4219"
"20689";"723"
"20690";"1936"
"20691";"6334"
"20692";"5853"
"20693";"8761"
"20694";"5274"
"20695";"389"
"20696";"4340"
"20697";"9383"
"20698";"7164"
"20699";"2750"
"20700";"3733"
"20701";"3397"
"20702";"2179"
"20703";"105"
"20704";"3314"
"20705";"9158"
"20706";"6803"
"20707";"3852"
"20708";"2861"
"20709";"5973"
"20710";"94"
"20711";"6231"
"20712";"7881"
"20713";"9427"
"20714";"2377"
"20715";"9072"
"20716";"2743"
"20717";"5271"
"20718";"8886"
"20719";"6563"
"20720";"4849"
"20721";"1933"
"20722";"3693"
"20723";"4414"
"20724";"5138"
"20725";"5131"
"20726";"9831"
"20727";"3029"
"20728";"9284"
"20729";"6457"
"20730";"8262"
"20731";"7155"
"20732";"416"
"20733";"2370"
"20734";"6755"
"20735";"4576"
"20736";"9981"
"20737";"5543"
"20738";"6322"
"20739";"1271"
"20740";"5408"
"20741";"259"
"20742";"6148"
"20743";"7777"
"20744";"2387"
"20745";"5738"
"20746";"1577"
"20747";"6159"
"20748";"8809"
"20749";"739"
"20750";"5222"
"20751";"9121"
"20752";"941"
"20753";"3544"
"20754";"8965"
"20755";"5143"
"20756";"4228"
"20757";"3066"
"20758";"8774"
"20759";"1167"
"20760";"481"
"20761";"4115"
"20762";"6687"
"20763";"5728"
"20764";"8442"
"20765";"5474"
"20766";"7057"
"20767";"4639"
"20768";"1563"
"20769";"2909"
"20770";"235"
"20771";"7643"
"20772";"5965"
"20773";"976"
"20774";"8174"
"20775";"2834"
"20776";"3204"
"20777";"3012"
"20778";"5110"
"20779";"7493"
"20780";"7095"
"20781";"5691"
"20782";"6135"
"20783";"3163"
"20784";"378"
"20785";"8248"
"20786";"9942"
"20787";"4697"
"20788";"9982"
"20789";"9939"
"20790";"7022"
"20791";"1749"
"20792";"1216"
"20793";"2972"
"20794";"2840"
"20795";"2685"
"20796";"6363"
"20797";"126"
"20798";"52"
"20799";"5276"
"20800";"6539"
"20801";"590"
"20802";"3319"
"20803";"8408"
"20804";"3089"
"20805";"4209"
"20806";"3211"
"20807";"6787"
"20808";"8218"
"20809";"2755"
"20810";"2877"
"20811";"8170"
"20812";"1445"
"20813";"2082"
"20814";"7211"
"20815";"8244"
"20816";"5339"
"20817";"7569"
"20818";"9161"
"20819";"4560"
"20820";"7501"
"20821";"5785"
"20822";"8075"
"20823";"487"
"20824";"4927"
"20825";"7632"
"20826";"6133"
"20827";"9982"
"20828";"1694"
"20829";"1941"
"20830";"4696"
"20831";"2948"
"20832";"5036"
"20833";"9336"
"20834";"3772"
"20835";"4590"
"20836";"5502"
"20837";"6378"
"20838";"5639"
"20839";"9028"
"20840";"381"
"20841";"1489"
"20842";"4260"
"20843";"8837"
"20844";"2472"
"20845";"7874"
"20846";"9079"
"20847";"1885"
"20848";"1479"
"20849";"5336"
"20850";"3657"
"20851";"8342"
"20852";"3743"
"20853";"3209"
"20854";"718"
"20855";"6896"
"20856";"8210"
"20857";"6208"
"20858";"7028"
"20859";"3479"
"20860";"8427"
"20861";"4047"
"20862";"3330"
"20863";"7022"
"20864";"5953"
"20865";"2515"
"20866";"5476"
"20867";"8791"
"20868";"6162"
"20869";"7786"
"20870";"3442"
"20871";"8381"
"20872";"3653"
"20873";"7789"
"20874";"7782"
"20875";"436"
"20876";"379"
"20877";"8692"
"20878";"1163"
"20879";"5976"
"20880";"1376"
"20881";"3421"
"20882";"9837"
"20883";"1429"
"20884";"2803"
"20885";"1611"
"20886";"5571"
"20887";"3842"
"20888";"8939"
"20889";"1255"
"20890";"6401"
"20891";"2519"
"20892";"1032"
"20893";"489"
"20894";"607"
"20895";"8835"
"20896";"8441"
"20897";"5477"
"20898";"9818"
"20899";"6212"
"20900";"3564"
"20901";"6135"
"20902";"2299"
"20903";"1530"
"20904";"807"
"20905";"4467"
"20906";"9955"
"20907";"6703"
"20908";"5116"
"20909";"2575"
"20910";"2068"
"20911";"5308"
"20912";"5878"
"20913";"1122"
"20914";"5737"
"20915";"1981"
"20916";"5647"
"20917";"2953"
"20918";"7397"
"20919";"9163"
"20920";"7626"
"20921";"1927"
"20922";"2717"
"20923";"5013"
"20924";"7934"
"20925";"6640"
"20926";"4761"
"20927";"9479"
"20928";"9239"
"20929";"9735"
"20930";"9109"
"20931";"6615"
"20932";"2518"
"20933";"1011"
"20934";"1144"
"20935";"1988"
"20936";"482"
"20937";"7944"
"20938";"4309"
"20939";"8949"
"20940";"7642"
"20941";"2225"
"20942";"6266"
"20943";"5362"
"20944";"608"
"20945";"3143"
"20946";"2133"
"20947";"3900"
"20948";"449"
"20949";"6652"
"20950";"1918"
"20951";"4128"
"20952";"6387"
"20953";"385"
"20954";"960"
"20955";"6330"
"20956";"5572"
"20957";"8691"
"20958";"6219"
"20959";"5326"
"20960";"5391"
"20961";"55"
"20962";"577"
"20963";"7537"
"20964";"985"
"20965";"3322"
"20966";"9738"
"20967";"9096"
"20968";"462"
"20969";"2701"
"20970";"6796"
"20971";"2772"
"20972";"5671"
"20973";"9598"
"20974";"5727"
"20975";"9597"
"20976";"6583"
"20977";"2803"
"20978";"3411"
"20979";"7309"
"20980";"9101"
"20981";"4144"
"20982";"5224"
"20983";"7360"
"20984";"3420"
"20985";"6310"
"20986";"6504"
"20987";"6428"
"20988";"9641"
"20989";"7335"
"20990";"9834"
"20991";"8714"
"20992";"2071"
"20993";"9927"
"20994";"4012"
"20995";"2966"
"20996";"9386"
"20997";"6635"
"20998";"2725"
"20999";"8204"
"21000";"6886"
"21001";"120"
"21002";"8762"
"21003";"8737"
"21004";"4736"
"21005";"4848"
"21006";"9228"
"21007";"4126"
"21008";"6133"
"21009";"7856"
"21010";"5775"
"21011";"8580"
"21012";"9373"
"21013";"2514"
"21014";"5822"
"21015";"4029"
"21016";"9006"
"21017";"8951"
"21018";"6168"
"21019";"5306"
"21020";"6135"
"21021";"6963"
"21022";"1147"
"21023";"8459"
"21024";"2277"
"21025";"4398"
"21026";"2847"
"21027";"8140"
"21028";"9351"
"21029";"468"
"21030";"9218"
"21031";"4960"
"21032";"1295"
"21033";"2735"
"21034";"5954"
"21035";"3185"
"21036";"7620"
"21037";"2711"
"21038";"9514"
"21039";"3462"
"21040";"9328"
"21041";"307"
"21042";"898"
"21043";"3772"
"21044";"2680"
"21045";"7522"
"21046";"5273"
"21047";"2080"
"21048";"586"
"21049";"1110"
"21050";"2823"
"21051";"9040"
"21052";"9036"
"21053";"9053"
"21054";"3059"
"21055";"722"
"21056";"2405"
"21057";"7604"
"21058";"6864"
"21059";"8282"
"21060";"2674"
"21061";"5120"
"21062";"6242"
"21063";"6026"
"21064";"1284"
"21065";"3692"
"21066";"9"
"21067";"6221"
"21068";"524"
"21069";"8828"
"21070";"5969"
"21071";"6303"
"21072";"4912"
"21073";"6669"
"21074";"7660"
"21075";"8965"
"21076";"8277"
"21077";"3946"
"21078";"1478"
"21079";"8461"
"21080";"785"
"21081";"6388"
"21082";"916"
"21083";"3502"
"21084";"2215"
"21085";"8189"
"21086";"7083"
"21087";"2450"
"21088";"7842"
"21089";"7328"
"21090";"2566"
"21091";"9865"
"21092";"2601"
"21093";"4540"
"21094";"3422"
"21095";"9085"
"21096";"6851"
"21097";"286"
"21098";"2660"
"21099";"2022"
"21100";"5452"
"21101";"4371"
"21102";"2341"
"21103";"9788"
"21104";"1163"
"21105";"342"
"21106";"9315"
"21107";"1946"
"21108";"6903"
"21109";"2216"
"21110";"1669"
"21111";"552"
"21112";"4345"
"21113";"3024"
"21114";"7465"
"21115";"8758"
"21116";"9767"
"21117";"7118"
"21118";"8646"
"21119";"5224"
"21120";"5712"
"21121";"9844"
"21122";"7305"
"21123";"6080"
"21124";"5293"
"21125";"7133"
"21126";"3543"
"21127";"4186"
"21128";"8921"
"21129";"6271"
"21130";"6350"
"21131";"9373"
"21132";"7843"
"21133";"1749"
"21134";"1870"
"21135";"3509"
"21136";"5651"
"21137";"6596"
"21138";"3308"
"21139";"7993"
"21140";"1614"
"21141";"9809"
"21142";"9764"
"21143";"5151"
"21144";"8281"
"21145";"5488"
"21146";"8118"
"21147";"6120"
"21148";"8520"
"21149";"5381"
"21150";"4790"
"21151";"803"
"21152";"1689"
"21153";"770"
"21154";"2441"
"21155";"9580"
"21156";"8429"
"21157";"1912"
"21158";"1649"
"21159";"7670"
"21160";"4781"
"21161";"1616"
"21162";"445"
"21163";"8951"
"21164";"473"
"21165";"9065"
"21166";"8471"
"21167";"2647"
"21168";"8489"
"21169";"124"
"21170";"746"
"21171";"4594"
"21172";"7826"
"21173";"2591"
"21174";"8840"
"21175";"6849"
"21176";"312"
"21177";"1739"
"21178";"9266"
"21179";"890"
"21180";"5442"
"21181";"2262"
"21182";"3132"
"21183";"4837"
"21184";"4474"
"21185";"5623"
"21186";"237"
"21187";"5864"
"21188";"9144"
"21189";"2554"
"21190";"7799"
"21191";"9285"
"21192";"7492"
"21193";"2892"
"21194";"4420"
"21195";"3111"
"21196";"4386"
"21197";"4777"
"21198";"9815"
"21199";"3965"
"21200";"6370"
"21201";"8350"
"21202";"8478"
"21203";"3487"
"21204";"9747"
"21205";"6934"
"21206";"4989"
"21207";"3233"
"21208";"4931"
"21209";"7438"
"21210";"2153"
"21211";"3308"
"21212";"9985"
"21213";"4262"
"21214";"4366"
"21215";"9686"
"21216";"279"
"21217";"4580"
"21218";"6365"
"21219";"2679"
"21220";"8031"
"21221";"7203"
"21222";"3219"
"21223";"6697"
"21224";"6035"
"21225";"4458"
"21226";"773"
"21227";"8073"
"21228";"1050"
"21229";"187"
"21230";"2655"
"21231";"207"
"21232";"644"
"21233";"1386"
"21234";"4667"
"21235";"695"
"21236";"5998"
"21237";"2281"
"21238";"5655"
"21239";"3162"
"21240";"3908"
"21241";"2491"
"21242";"7728"
"21243";"2283"
"21244";"5059"
"21245";"9727"
"21246";"3095"
"21247";"5626"
"21248";"3591"
"21249";"5873"
"21250";"707"
"21251";"2521"
"21252";"1702"
"21253";"8276"
"21254";"6555"
"21255";"9884"
"21256";"1286"
"21257";"3431"
"21258";"7188"
"21259";"5396"
"21260";"7630"
"21261";"3325"
"21262";"4672"
"21263";"164"
"21264";"6924"
"21265";"8007"
"21266";"5985"
"21267";"93"
"21268";"670"
"21269";"8022"
"21270";"6098"
"21271";"8396"
"21272";"9705"
"21273";"5795"
"21274";"7080"
"21275";"1003"
"21276";"8970"
"21277";"2949"
"21278";"6042"
"21279";"2137"
"21280";"7965"
"21281";"7571"
"21282";"7996"
"21283";"7311"
"21284";"2572"
"21285";"7445"
"21286";"7645"
"21287";"5831"
"21288";"1869"
"21289";"4377"
"21290";"2682"
"21291";"6512"
"21292";"9653"
"21293";"7349"
"21294";"9234"
"21295";"717"
"21296";"1387"
"21297";"9530"
"21298";"7356"
"21299";"7763"
"21300";"3290"
"21301";"8490"
"21302";"396"
"21303";"9278"
"21304";"4452"
"21305";"2668"
"21306";"2463"
"21307";"3691"
"21308";"4178"
"21309";"4170"
"21310";"4453"
"21311";"3174"
"21312";"4896"
"21313";"8007"
"21314";"6773"
"21315";"53"
"21316";"9590"
"21317";"5660"
"21318";"6238"
"21319";"3259"
"21320";"8720"
"21321";"3554"
"21322";"8976"
"21323";"4231"
"21324";"4077"
"21325";"217"
"21326";"3588"
"21327";"6804"
"21328";"849"
"21329";"2204"
"21330";"5389"
"21331";"1047"
"21332";"2655"
"21333";"3539"
"21334";"4340"
"21335";"6165"
"21336";"7832"
"21337";"4220"
"21338";"326"
"21339";"7246"
"21340";"2201"
"21341";"3025"
"21342";"4950"
"21343";"8617"
"21344";"8331"
"21345";"1051"
"21346";"7706"
"21347";"5825"
"21348";"1908"
"21349";"8942"
"21350";"6786"
"21351";"2439"
"21352";"5076"
"21353";"9923"
"21354";"1932"
"21355";"716"
"21356";"7749"
"21357";"4096"
"21358";"8514"
"21359";"4833"
"21360";"7821"
"21361";"8857"
"21362";"183"
"21363";"5231"
"21364";"1479"
"21365";"460"
"21366";"2307"
"21367";"2564"
"21368";"936"
"21369";"231"
"21370";"8528"
"21371";"4397"
"21372";"5742"
"21373";"3052"
"21374";"8616"
"21375";"6188"
"21376";"4059"
"21377";"4087"
"21378";"8434"
"21379";"2842"
"21380";"7024"
"21381";"6536"
"21382";"2620"
"21383";"9042"
"21384";"3553"
"21385";"2905"
"21386";"453"
"21387";"946"
"21388";"3677"
"21389";"4074"
"21390";"8222"
"21391";"4504"
"21392";"8959"
"21393";"4512"
"21394";"189"
"21395";"8799"
"21396";"4943"
"21397";"6195"
"21398";"17"
"21399";"373"
"21400";"4402"
"21401";"9669"
"21402";"3813"
"21403";"68"
"21404";"6170"
"21405";"4659"
"21406";"4496"
"21407";"1759"
"21408";"9624"
"21409";"1144"
"21410";"8583"
"21411";"5308"
"21412";"6075"
"21413";"873"
"21414";"1144"
"21415";"802"
"21416";"7858"
"21417";"2588"
"21418";"5961"
"21419";"9392"
"21420";"2753"
"21421";"6145"
"21422";"2779"
"21423";"5035"
"21424";"3240"
"21425";"6922"
"21426";"9649"
"21427";"6092"
"21428";"8392"
"21429";"72"
"21430";"5958"
"21431";"5753"
"21432";"9528"
"21433";"1581"
"21434";"1312"
"21435";"4261"
"21436";"4221"
"21437";"3122"
"21438";"3195"
"21439";"4864"
"21440";"7278"
"21441";"1317"
"21442";"8126"
"21443";"5612"
"21444";"8749"
"21445";"7771"
"21446";"1708"
"21447";"8595"
"21448";"3657"
"21449";"9522"
"21450";"5939"
"21451";"1875"
"21452";"3740"
"21453";"9754"
"21454";"4912"
"21455";"67"
"21456";"4199"
"21457";"5991"
"21458";"7812"
"21459";"3090"
"21460";"4272"
"21461";"6868"
"21462";"9614"
"21463";"6035"
"21464";"9746"
"21465";"5433"
"21466";"915"
"21467";"459"
"21468";"5080"
"21469";"730"
"21470";"8316"
"21471";"9963"
"21472";"796"
"21473";"6057"
"21474";"1890"
"21475";"1935"
"21476";"3657"
"21477";"1893"
"21478";"2301"
"21479";"1087"
"21480";"1131"
"21481";"5211"
"21482";"4999"
"21483";"1200"
"21484";"4342"
"21485";"148"
"21486";"9175"
"21487";"646"
"21488";"3734"
"21489";"9421"
"21490";"5927"
"21491";"9756"
"21492";"7808"
"21493";"8337"
"21494";"3935"
"21495";"1456"
"21496";"2736"
"21497";"3672"
"21498";"2598"
"21499";"1733"
"21500";"5436"
"21501";"3756"
"21502";"7794"
"21503";"5858"
"21504";"1701"
"21505";"5415"
"21506";"8011"
"21507";"7769"
"21508";"1620"
"21509";"6650"
"21510";"3394"
"21511";"2480"
"21512";"8960"
"21513";"1160"
"21514";"124"
"21515";"9692"
"21516";"4359"
"21517";"4584"
"21518";"1330"
"21519";"9963"
"21520";"5490"
"21521";"1988"
"21522";"334"
"21523";"3063"
"21524";"5895"
"21525";"8805"
"21526";"1033"
"21527";"3560"
"21528";"2238"
"21529";"6575"
"21530";"909"
"21531";"635"
"21532";"3223"
"21533";"4707"
"21534";"2537"
"21535";"7010"
"21536";"9954"
"21537";"3490"
"21538";"3630"
"21539";"9644"
"21540";"4104"
"21541";"4325"
"21542";"6311"
"21543";"2073"
"21544";"9191"
"21545";"4913"
"21546";"3335"
"21547";"3825"
"21548";"4206"
"21549";"8405"
"21550";"4065"
"21551";"8661"
"21552";"3243"
"21553";"1200"
"21554";"7957"
"21555";"1130"
"21556";"1302"
"21557";"6721"
"21558";"3033"
"21559";"6745"
"21560";"8970"
"21561";"6591"
"21562";"3813"
"21563";"2975"
"21564";"4482"
"21565";"3590"
"21566";"7936"
"21567";"3027"
"21568";"2066"
"21569";"3057"
"21570";"1585"
"21571";"3762"
"21572";"2922"
"21573";"5453"
"21574";"3481"
"21575";"9219"
"21576";"1730"
"21577";"3631"
"21578";"9207"
"21579";"6310"
"21580";"8290"
"21581";"5160"
"21582";"6443"
"21583";"7366"
"21584";"5731"
"21585";"4543"
"21586";"4818"
"21587";"10000"
"21588";"9731"
"21589";"9793"
"21590";"4956"
"21591";"1332"
"21592";"6593"
"21593";"6924"
"21594";"9303"
"21595";"916"
"21596";"7728"
"21597";"6191"
"21598";"823"
"21599";"207"
"21600";"7388"
"21601";"9096"
"21602";"590"
"21603";"8749"
"21604";"9093"
"21605";"6424"
"21606";"1157"
"21607";"8687"
"21608";"8008"
"21609";"5750"
"21610";"8622"
"21611";"1910"
"21612";"7816"
"21613";"1856"
"21614";"5958"
"21615";"6455"
"21616";"7476"
"21617";"6279"
"21618";"5747"
"21619";"9407"
"21620";"3717"
"21621";"6781"
"21622";"6202"
"21623";"4254"
"21624";"7409"
"21625";"2990"
"21626";"4570"
"21627";"7020"
"21628";"6729"
"21629";"4034"
"21630";"2179"
"21631";"5167"
"21632";"5451"
"21633";"2557"
"21634";"3366"
"21635";"3874"
"21636";"605"
"21637";"7793"
"21638";"5399"
"21639";"5344"
"21640";"8571"
"21641";"3262"
"21642";"2042"
"21643";"1240"
"21644";"7547"
"21645";"4287"
"21646";"3414"
"21647";"7877"
"21648";"3632"
"21649";"530"
"21650";"1236"
"21651";"7328"
"21652";"8743"
"21653";"9955"
"21654";"5509"
"21655";"9788"
"21656";"3858"
"21657";"5619"
"21658";"6764"
"21659";"8244"
"21660";"1816"
"21661";"8300"
"21662";"6515"
"21663";"8545"
"21664";"6611"
"21665";"7733"
"21666";"2118"
"21667";"7026"
"21668";"6958"
"21669";"5025"
"21670";"3218"
"21671";"9725"
"21672";"932"
"21673";"6337"
"21674";"901"
"21675";"8596"
"21676";"5630"
"21677";"2249"
"21678";"5154"
"21679";"4226"
"21680";"4547"
"21681";"4221"
"21682";"3171"
"21683";"1031"
"21684";"8916"
"21685";"2807"
"21686";"5336"
"21687";"793"
"21688";"1825"
"21689";"2444"
"21690";"2717"
"21691";"9097"
"21692";"5217"
"21693";"7356"
"21694";"3373"
"21695";"8368"
"21696";"8242"
"21697";"4754"
"21698";"3752"
"21699";"3773"
"21700";"2619"
"21701";"9386"
"21702";"5260"
"21703";"1346"
"21704";"8757"
"21705";"5263"
"21706";"8037"
"21707";"1776"
"21708";"569"
"21709";"4075"
"21710";"4701"
"21711";"542"
"21712";"3938"
"21713";"4046"
"21714";"1341"
"21715";"5320"
"21716";"3203"
"21717";"5418"
"21718";"5863"
"21719";"6207"
"21720";"905"
"21721";"6602"
"21722";"3742"
"21723";"5891"
"21724";"1669"
"21725";"1268"
"21726";"6899"
"21727";"2895"
"21728";"6169"
"21729";"2078"
"21730";"2179"
"21731";"294"
"21732";"1340"
"21733";"8607"
"21734";"1331"
"21735";"8255"
"21736";"1797"
"21737";"57"
"21738";"4976"
"21739";"9665"
"21740";"8914"
"21741";"5358"
"21742";"4200"
"21743";"4603"
"21744";"3396"
"21745";"9060"
"21746";"5530"
"21747";"8631"
"21748";"6173"
"21749";"9717"
"21750";"343"
"21751";"7951"
"21752";"6891"
"21753";"7699"
"21754";"9444"
"21755";"4847"
"21756";"3971"
"21757";"6487"
"21758";"5824"
"21759";"8911"
"21760";"8175"
"21761";"5026"
"21762";"3963"
"21763";"579"
"21764";"3093"
"21765";"9707"
"21766";"463"
"21767";"6091"
"21768";"7846"
"21769";"7451"
"21770";"2111"
"21771";"2579"
"21772";"4878"
"21773";"8275"
"21774";"3701"
"21775";"8205"
"21776";"8153"
"21777";"9472"
"21778";"4459"
"21779";"9583"
"21780";"7852"
"21781";"1012"
"21782";"4432"
"21783";"8544"
"21784";"6789"
"21785";"8827"
"21786";"222"
"21787";"5751"
"21788";"1323"
"21789";"6602"
"21790";"4233"
"21791";"9588"
"21792";"2246"
"21793";"8135"
"21794";"3646"
"21795";"3628"
"21796";"5627"
"21797";"3418"
"21798";"3983"
"21799";"4110"
"21800";"8826"
"21801";"6369"
"21802";"9896"
"21803";"2256"
"21804";"3620"
"21805";"5110"
"21806";"9909"
"21807";"3756"
"21808";"8954"
"21809";"6586"
"21810";"9586"
"21811";"5300"
"21812";"6907"
"21813";"4289"
"21814";"5301"
"21815";"4654"
"21816";"691"
"21817";"5308"
"21818";"9124"
"21819";"9897"
"21820";"9640"
"21821";"9835"
"21822";"5483"
"21823";"52"
"21824";"9180"
"21825";"8182"
"21826";"8778"
"21827";"2087"
"21828";"7789"
"21829";"4904"
"21830";"1641"
"21831";"5713"
"21832";"3933"
"21833";"886"
"21834";"3105"
"21835";"9570"
"21836";"9013"
"21837";"7866"
"21838";"8828"
"21839";"4724"
"21840";"6582"
"21841";"5044"
"21842";"9850"
"21843";"5926"
"21844";"7449"
"21845";"8479"
"21846";"5949"
"21847";"5454"
"21848";"3666"
"21849";"1257"
"21850";"5321"
"21851";"3000"
"21852";"512"
"21853";"1790"
"21854";"3082"
"21855";"9910"
"21856";"3254"
"21857";"9034"
"21858";"9693"
"21859";"6544"
"21860";"7044"
"21861";"2352"
"21862";"8524"
"21863";"8651"
"21864";"2871"
"21865";"2494"
"21866";"431"
"21867";"4749"
"21868";"5503"
"21869";"4505"
"21870";"5962"
"21871";"8376"
"21872";"9716"
"21873";"6119"
"21874";"3166"
"21875";"5164"
"21876";"8371"
"21877";"8155"
"21878";"3244"
"21879";"8593"
"21880";"4707"
"21881";"5549"
"21882";"4417"
"21883";"5374"
"21884";"4511"
"21885";"8169"
"21886";"2443"
"21887";"8396"
"21888";"3259"
"21889";"2174"
"21890";"6031"
"21891";"4784"
"21892";"6746"
"21893";"2368"
"21894";"9028"
"21895";"3597"
"21896";"3609"
"21897";"138"
"21898";"1404"
"21899";"414"
"21900";"194"
"21901";"9710"
"21902";"2237"
"21903";"1134"
"21904";"367"
"21905";"5262"
"21906";"2086"
"21907";"8077"
"21908";"5596"
"21909";"6057"
"21910";"8719"
"21911";"1742"
"21912";"4621"
"21913";"5960"
"21914";"5757"
"21915";"4737"
"21916";"513"
"21917";"9685"
"21918";"9616"
"21919";"3724"
"21920";"7900"
"21921";"9794"
"21922";"2472"
"21923";"1303"
"21924";"2588"
"21925";"6571"
"21926";"9889"
"21927";"452"
"21928";"2951"
"21929";"972"
"21930";"7075"
"21931";"4019"
"21932";"5938"
"21933";"9212"
"21934";"3709"
"21935";"1247"
"21936";"3895"
"21937";"4860"
"21938";"4127"
"21939";"8563"
"21940";"4487"
"21941";"7134"
"21942";"8096"
"21943";"6551"
"21944";"7643"
"21945";"7181"
"21946";"2463"
"21947";"5859"
"21948";"6594"
"21949";"4694"
"21950";"4932"
"21951";"8175"
"21952";"5712"
"21953";"2890"
"21954";"3854"
"21955";"9965"
"21956";"1186"
"21957";"469"
"21958";"2346"
"21959";"4992"
"21960";"2378"
"21961";"8287"
"21962";"5331"
"21963";"0"
"21964";"4359"
"21965";"677"
"21966";"8112"
"21967";"648"
"21968";"4875"
"21969";"9951"
"21970";"6417"
"21971";"4237"
"21972";"9284"
"21973";"6755"
"21974";"9674"
"21975";"8265"
"21976";"6590"
"21977";"2999"
"21978";"1075"
"21979";"3908"
"21980";"3175"
"21981";"6497"
"21982";"3204"
"21983";"5444"
"21984";"4269"
"21985";"713"
"21986";"3170"
"21987";"2748"
"21988";"5055"
"21989";"5953"
"21990";"3667"
"21991";"1781"
"21992";"6623"
"21993";"2452"
"21994";"1039"
"21995";"1199"
"21996";"3641"
"21997";"1048"
"21998";"9376"
"21999";"9516"
"22000";"4652"
"22001";"1309"
"22002";"9653"
"22003";"8233"
"22004";"7257"
"22005";"8999"
"22006";"9702"
"22007";"5142"
"22008";"5561"
"22009";"8485"
"22010";"6964"
"22011";"2501"
"22012";"4606"
"22013";"9489"
"22014";"6771"
"22015";"2350"
"22016";"5463"
"22017";"4964"
"22018";"9059"
"22019";"591"
"22020";"7514"
"22021";"1217"
"22022";"5821"
"22023";"6794"
"22024";"5520"
"22025";"8876"
"22026";"6727"
"22027";"9209"
"22028";"3690"
"22029";"752"
"22030";"909"
"22031";"9680"
"22032";"348"
"22033";"4394"
"22034";"2902"
"22035";"9696"
"22036";"4462"
"22037";"9127"
"22038";"5499"
"22039";"193"
"22040";"2140"
"22041";"1192"
"22042";"4823"
"22043";"118"
"22044";"6569"
"22045";"3325"
"22046";"335"
"22047";"6776"
"22048";"1435"
"22049";"4698"
"22050";"9463"
"22051";"3533"
"22052";"1020"
"22053";"8400"
"22054";"6174"
"22055";"6709"
"22056";"9026"
"22057";"4022"
"22058";"1611"
"22059";"2891"
"22060";"5166"
"22061";"3190"
"22062";"5339"
"22063";"4373"
"22064";"4407"
"22065";"8707"
"22066";"8354"
"22067";"7718"
"22068";"908"
"22069";"7319"
"22070";"5437"
"22071";"4730"
"22072";"2312"
"22073";"7024"
"22074";"4130"
"22075";"9417"
"22076";"342"
"22077";"3026"
"22078";"5291"
"22079";"4085"
"22080";"6032"
"22081";"1816"
"22082";"4299"
"22083";"1824"
"22084";"8259"
"22085";"8265"
"22086";"4254"
"22087";"4784"
"22088";"8225"
"22089";"5722"
"22090";"4368"
"22091";"8948"
"22092";"9909"
"22093";"9202"
"22094";"900"
"22095";"8523"
"22096";"727"
"22097";"9956"
"22098";"3517"
"22099";"4295"
"22100";"8830"
"22101";"858"
"22102";"1103"
"22103";"7361"
"22104";"2634"
"22105";"2941"
"22106";"1815"
"22107";"1201"
"22108";"5544"
"22109";"9684"
"22110";"7157"
"22111";"1747"
"22112";"5687"
"22113";"8530"
